 ID,Date,Parameter/Paramètre,Value/Valeur,Qualifier/Qualificatif,Symbol/Symbole,Approval/Approbation
05BH004,2022-04-06 21:15,47,56.9,-1,,Final/Finales
05BH004,2022-04-06 21:20,47,56.6,-1,,Final/Finales
05BH004,2022-04-06 21:25,47,56.5,-1,,Final/Finales
05BH004,2022-04-06 21:30,47,56.4,-1,,Final/Finales
05BH004,2022-04-06 21:35,47,56.3,-1,,Final/Finales
05BH004,2022-04-06 21:40,47,56,-1,,Final/Finales
05BH004,2022-04-06 21:45,47,55.7,-1,,Final/Finales
05BH004,2022-04-06 21:50,47,55.6,-1,,Final/Finales
05BH004,2022-04-06 21:55,47,55.6,-1,,Final/Finales
05BH004,2022-04-06 22:00,47,55.5,-1,,Final/Finales
05BH004,2022-04-06 22:05,47,55.5,-1,,Final/Finales
05BH004,2022-04-06 22:10,47,55.5,-1,,Final/Finales
05BH004,2022-04-06 22:15,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 22:20,47,55.2,-1,,Final/Finales
05BH004,2022-04-06 22:25,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 22:30,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 22:35,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 22:40,47,55.2,-1,,Final/Finales
05BH004,2022-04-06 22:45,47,55.2,-1,,Final/Finales
05BH004,2022-04-06 22:50,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 22:55,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 23:00,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 23:05,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 23:10,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 23:15,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 23:20,47,55.4,-1,,Final/Finales
05BH004,2022-04-06 23:25,47,55.5,-1,,Final/Finales
05BH004,2022-04-06 23:30,47,55.5,-1,,Final/Finales
05BH004,2022-04-06 23:35,47,55.5,-1,,Final/Finales
05BH004,2022-04-06 23:40,47,55.5,-1,,Final/Finales
05BH004,2022-04-06 23:45,47,55.5,-1,,Final/Finales
05BH004,2022-04-06 23:50,47,55.5,-1,,Final/Finales
05BH004,2022-04-06 23:55,47,55.5,-1,,Final/Finales
05BH004,2022-04-07 0:00,47,55.6,-1,,Final/Finales
05BH004,2022-04-07 0:05,47,55.7,-1,,Final/Finales
05BH004,2022-04-07 0:10,47,55.9,-1,,Final/Finales
05BH004,2022-04-07 0:15,47,56.1,-1,,Final/Finales
05BH004,2022-04-07 0:20,47,56.4,-1,,Final/Finales
05BH004,2022-04-07 0:25,47,56.6,-1,,Final/Finales
05BH004,2022-04-07 0:30,47,56.8,-1,,Final/Finales
05BH004,2022-04-07 0:35,47,56.9,-1,,Final/Finales
05BH004,2022-04-07 0:40,47,57,-1,,Final/Finales
05BH004,2022-04-07 0:45,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 0:50,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 0:55,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 1:00,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 1:05,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 1:10,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 1:15,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 1:20,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 1:25,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 1:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 1:35,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 1:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 1:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 1:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 1:55,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 2:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 2:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 2:10,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 2:15,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 2:20,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 2:25,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 2:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 2:35,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 2:40,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 2:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 2:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 2:55,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:10,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:15,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:20,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:25,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:30,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:35,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:40,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:45,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:50,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 3:55,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 4:00,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 4:05,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 4:10,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 4:15,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 4:20,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 4:25,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 4:30,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 4:35,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 4:40,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 4:45,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 4:50,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 4:55,47,57,-1,,Final/Finales
05BH004,2022-04-07 5:00,47,57,-1,,Final/Finales
05BH004,2022-04-07 5:05,47,57,-1,,Final/Finales
05BH004,2022-04-07 5:10,47,56.9,-1,,Final/Finales
05BH004,2022-04-07 5:15,47,57,-1,,Final/Finales
05BH004,2022-04-07 5:20,47,57,-1,,Final/Finales
05BH004,2022-04-07 5:25,47,56.9,-1,,Final/Finales
05BH004,2022-04-07 5:30,47,57,-1,,Final/Finales
05BH004,2022-04-07 5:35,47,57,-1,,Final/Finales
05BH004,2022-04-07 5:40,47,57,-1,,Final/Finales
05BH004,2022-04-07 5:45,47,57,-1,,Final/Finales
05BH004,2022-04-07 5:50,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 5:55,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 6:00,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 6:05,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 6:10,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 6:15,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 6:20,47,57,-1,,Final/Finales
05BH004,2022-04-07 6:25,47,57,-1,,Final/Finales
05BH004,2022-04-07 6:30,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 6:35,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 6:40,47,57,-1,,Final/Finales
05BH004,2022-04-07 6:45,47,57,-1,,Final/Finales
05BH004,2022-04-07 6:50,47,57,-1,,Final/Finales
05BH004,2022-04-07 6:55,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:00,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:05,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:10,47,57,-1,,Final/Finales
05BH004,2022-04-07 7:15,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:20,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:25,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:30,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:35,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:40,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:45,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 7:50,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 7:55,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 8:00,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 8:05,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 8:10,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 8:15,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 8:20,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 8:25,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 8:30,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 8:35,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 8:40,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 8:45,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 8:50,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 8:55,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:00,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:05,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:10,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:15,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:20,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:25,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:30,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:35,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:40,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:45,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:50,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 9:55,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 10:00,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 10:05,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 10:10,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 10:15,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 10:20,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 10:25,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 10:30,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 10:35,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 10:40,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 10:45,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 10:50,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 10:55,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 11:00,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 11:05,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 11:10,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 11:15,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 11:20,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 11:25,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 11:30,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 11:35,47,57.2,-1,,Final/Finales
05BH004,2022-04-07 11:40,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 11:45,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 11:50,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 11:55,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 12:00,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 12:05,47,57.3,-1,,Final/Finales
05BH004,2022-04-07 12:10,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 12:15,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 12:20,47,57.4,-1,,Final/Finales
05BH004,2022-04-07 12:25,47,57.5,-1,,Final/Finales
05BH004,2022-04-07 12:30,47,57.7,-1,,Final/Finales
05BH004,2022-04-07 12:35,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 12:40,47,58.1,-1,,Final/Finales
05BH004,2022-04-07 12:45,47,58.3,-1,,Final/Finales
05BH004,2022-04-07 12:50,47,58.6,-1,,Final/Finales
05BH004,2022-04-07 12:55,47,58.7,-1,,Final/Finales
05BH004,2022-04-07 13:00,47,58.9,-1,,Final/Finales
05BH004,2022-04-07 13:05,47,59,-1,,Final/Finales
05BH004,2022-04-07 13:10,47,59.1,-1,,Final/Finales
05BH004,2022-04-07 13:15,47,59.1,-1,,Final/Finales
05BH004,2022-04-07 13:20,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 13:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 13:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 13:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 13:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 13:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 13:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 13:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 14:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 14:05,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 14:10,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 14:15,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 14:20,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 14:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 14:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 14:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 14:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 14:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 14:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 14:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:10,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:40,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:45,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:50,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 15:55,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 16:00,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 16:05,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 16:10,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 16:15,47,59,-1,,Final/Finales
05BH004,2022-04-07 16:20,47,59.1,-1,,Final/Finales
05BH004,2022-04-07 16:25,47,59.1,-1,,Final/Finales
05BH004,2022-04-07 16:30,47,59.1,-1,,Final/Finales
05BH004,2022-04-07 16:35,47,59,-1,,Final/Finales
05BH004,2022-04-07 16:40,47,59.1,-1,,Final/Finales
05BH004,2022-04-07 16:45,47,59.1,-1,,Final/Finales
05BH004,2022-04-07 16:50,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 16:55,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 17:00,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 17:05,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 17:10,47,59.3,-1,,Final/Finales
05BH004,2022-04-07 17:15,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 17:20,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 17:25,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 17:30,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 17:35,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 17:40,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 17:45,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 17:50,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 17:55,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 18:00,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 18:05,47,59.6,-1,,Final/Finales
05BH004,2022-04-07 18:10,47,59.6,-1,,Final/Finales
05BH004,2022-04-07 18:15,47,59.6,-1,,Final/Finales
05BH004,2022-04-07 18:20,47,59.6,-1,,Final/Finales
05BH004,2022-04-07 18:25,47,59.6,-1,,Final/Finales
05BH004,2022-04-07 18:30,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 18:35,47,59.6,-1,,Final/Finales
05BH004,2022-04-07 18:40,47,59.6,-1,,Final/Finales
05BH004,2022-04-07 18:45,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 18:50,47,59.5,-1,,Final/Finales
05BH004,2022-04-07 18:55,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 19:00,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 19:05,47,59.4,-1,,Final/Finales
05BH004,2022-04-07 19:10,47,59,-1,,Final/Finales
05BH004,2022-04-07 19:15,47,58.9,-1,,Final/Finales
05BH004,2022-04-07 19:20,47,58.9,-1,,Final/Finales
05BH004,2022-04-07 19:25,47,58.7,-1,,Final/Finales
05BH004,2022-04-07 19:30,47,58.5,-1,,Final/Finales
05BH004,2022-04-07 19:35,47,58.5,-1,,Final/Finales
05BH004,2022-04-07 19:40,47,58.3,-1,,Final/Finales
05BH004,2022-04-07 19:45,47,58.3,-1,,Final/Finales
05BH004,2022-04-07 19:50,47,58.1,-1,,Final/Finales
05BH004,2022-04-07 19:55,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 20:00,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 20:05,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 20:10,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 20:15,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 20:20,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 20:25,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 20:30,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 20:35,47,57.7,-1,,Final/Finales
05BH004,2022-04-07 20:40,47,57.7,-1,,Final/Finales
05BH004,2022-04-07 20:45,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 20:50,47,57.7,-1,,Final/Finales
05BH004,2022-04-07 20:55,47,57.7,-1,,Final/Finales
05BH004,2022-04-07 21:00,47,57.7,-1,,Final/Finales
05BH004,2022-04-07 21:05,47,57.7,-1,,Final/Finales
05BH004,2022-04-07 21:10,47,57.7,-1,,Final/Finales
05BH004,2022-04-07 21:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 21:20,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 21:25,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 21:30,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 21:35,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 21:40,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 21:45,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 21:50,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 21:55,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:00,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:05,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:10,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:15,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 22:20,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:25,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:30,47,58.1,-1,,Final/Finales
05BH004,2022-04-07 22:35,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:40,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:45,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:50,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 22:55,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 23:00,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 23:05,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 23:10,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 23:15,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 23:20,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 23:25,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 23:30,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 23:35,47,57.8,-1,,Final/Finales
05BH004,2022-04-07 23:40,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 23:45,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 23:50,47,57.9,-1,,Final/Finales
05BH004,2022-04-07 23:55,47,57.9,-1,,Final/Finales
